,coherence,diversity,score,topic,eval
729,-0.12776359635550352,0.7625,0.39,random_75,nouns_adjs_verbs
730,-0.10624094333823059,0.66875,0.39,random_75,translated_stop_word_removed_lemmas
731,-0.1278613051304308,0.725,0.39,random_75,stop_word_removed_lemmas
732,-0.1091194562709759,0.68125,0.41,random_76,translated_nouns_adjs_verbs
733,-0.11372015573431254,0.8,0.41,random_76,nouns_adjs_verbs
734,-0.10851261716147781,0.7125,0.41,random_76,translated_stop_word_removed_lemmas
735,-0.11671869141744073,0.775,0.41,random_76,stop_word_removed_lemmas
736,-0.10551562908413557,0.6625,0.4,random_77,translated_nouns_adjs_verbs
737,-0.12300287129068538,0.75,0.4,random_77,nouns_adjs_verbs
738,-0.10723387574709872,0.6625,0.4,random_77,translated_stop_word_removed_lemmas
739,-0.12502515721418872,0.725,0.4,random_77,stop_word_removed_lemmas
740,-0.1000684711723361,0.69375,0.4,random_78,translated_nouns_adjs_verbs
741,-0.11936187058329618,0.79375,0.4,random_78,nouns_adjs_verbs
742,-0.10063261107638688,0.7,0.4,random_78,translated_stop_word_removed_lemmas
743,-0.12314521902714733,0.75625,0.4,random_78,stop_word_removed_lemmas
744,-0.106165784640156,0.7,0.39,random_79,translated_nouns_adjs_verbs
745,-0.12737096753610516,0.71875,0.39,random_79,nouns_adjs_verbs
746,-0.10767946353738005,0.7125,0.39,random_79,translated_stop_word_removed_lemmas
747,-0.12849473415062387,0.70625,0.39,random_79,stop_word_removed_lemmas
748,-0.10790822898845655,0.6625,0.39,random_80,translated_nouns_adjs_verbs
749,-0.1221551662965636,0.78125,0.39,random_80,nouns_adjs_verbs
750,-0.10993337642629596,0.68125,0.39,random_80,translated_stop_word_removed_lemmas
751,-0.12484950888848681,0.74375,0.39,random_80,stop_word_removed_lemmas
752,-0.10759142663906433,0.6875,0.4,random_81,translated_nouns_adjs_verbs
753,-0.1195850172633195,0.76875,0.4,random_81,nouns_adjs_verbs
754,-0.11023249101188234,0.70625,0.4,random_81,translated_stop_word_removed_lemmas
755,-0.12739756033042635,0.71875,0.4,random_81,stop_word_removed_lemmas
756,-0.1088287727145069,0.7125,0.43,random_82,translated_nouns_adjs_verbs
757,-0.12160144820940544,0.75,0.43,random_82,nouns_adjs_verbs
758,-0.10903461329788973,0.725,0.43,random_82,translated_stop_word_removed_lemmas
759,-0.12581588856406786,0.7125,0.43,random_82,stop_word_removed_lemmas
760,-0.10936298813023781,0.675,0.42,random_83,translated_nouns_adjs_verbs
761,-0.12365789377439226,0.7625,0.42,random_83,nouns_adjs_verbs
762,-0.10593562597615769,0.69375,0.42,random_83,translated_stop_word_removed_lemmas
763,-0.12616198653929594,0.75,0.42,random_83,stop_word_removed_lemmas
764,-0.10639495951728867,0.68125,0.4,random_84,translated_nouns_adjs_verbs
765,-0.12325998252958098,0.775,0.4,random_84,nouns_adjs_verbs
766,-0.10664027939193137,0.70625,0.4,random_84,translated_stop_word_removed_lemmas
767,-0.12580689132029815,0.74375,0.4,random_84,stop_word_removed_lemmas
768,-0.11144489014624491,0.675,0.41,random_85,translated_nouns_adjs_verbs
769,-0.12313227301682589,0.76875,0.41,random_85,nouns_adjs_verbs
770,-0.10975156442894021,0.66875,0.41,random_85,translated_stop_word_removed_lemmas
771,-0.12517056744107938,0.725,0.41,random_85,stop_word_removed_lemmas
772,-0.10474228863943298,0.7,0.41,random_86,translated_nouns_adjs_verbs
773,-0.12146928591302308,0.78125,0.41,random_86,nouns_adjs_verbs
774,-0.10611339103455085,0.7125,0.41,random_86,translated_stop_word_removed_lemmas
775,-0.12176600823971179,0.76875,0.41,random_86,stop_word_removed_lemmas
776,-0.11167517543430021,0.675,0.4,random_87,translated_nouns_adjs_verbs
777,-0.11527611618403547,0.76875,0.4,random_87,nouns_adjs_verbs
778,-0.11268731373682392,0.68125,0.4,random_87,translated_stop_word_removed_lemmas
779,-0.1170872987340366,0.75,0.4,random_87,stop_word_removed_lemmas
780,-0.1108903298244723,0.65,0.4,random_88,translated_nouns_adjs_verbs
781,-0.11792614435277703,0.75625,0.4,random_88,nouns_adjs_verbs
782,-0.10888301062804395,0.63125,0.4,random_88,translated_stop_word_removed_lemmas
783,-0.1190220747790161,0.73125,0.4,random_88,stop_word_removed_lemmas
784,-0.11022723562006179,0.68125,0.39,random_89,translated_nouns_adjs_verbs
785,-0.12380326252387992,0.775,0.39,random_89,nouns_adjs_verbs
786,-0.10888760999373179,0.675,0.39,random_89,translated_stop_word_removed_lemmas
787,-0.12340705405425373,0.775,0.39,random_89,stop_word_removed_lemmas
788,-0.10779047019094568,0.675,0.4,random_90,translated_nouns_adjs_verbs
789,-0.12023113715854222,0.78125,0.4,random_90,nouns_adjs_verbs
790,-0.10578161554293891,0.69375,0.4,random_90,translated_stop_word_removed_lemmas
791,-0.12134757849175738,0.75625,0.4,random_90,stop_word_removed_lemmas
792,-0.11103815566814546,0.68125,0.4,random_91,translated_nouns_adjs_verbs
793,-0.12067443603094778,0.78125,0.4,random_91,nouns_adjs_verbs
794,-0.11041032906675552,0.6875,0.4,random_91,translated_stop_word_removed_lemmas
795,-0.12175451619046582,0.75,0.4,random_91,stop_word_removed_lemmas
796,-0.1091910190018816,0.71875,0.4,random_92,translated_nouns_adjs_verbs
797,-0.1277324815893796,0.75,0.4,random_92,nouns_adjs_verbs
798,-0.10978812571703597,0.7125,0.4,random_92,translated_stop_word_removed_lemmas
799,-0.12893975186548015,0.7375,0.4,random_92,stop_word_removed_lemmas
800,-0.11051025191956056,0.6875,0.45,random_93,translated_nouns_adjs_verbs
801,-0.11821624225468344,0.79375,0.45,random_93,nouns_adjs_verbs
802,-0.10944824710642277,0.70625,0.45,random_93,translated_stop_word_removed_lemmas
803,-0.1222198553044442,0.775,0.45,random_93,stop_word_removed_lemmas
804,-0.11003730814180095,0.675,0.39,random_94,translated_nouns_adjs_verbs
805,-0.11956292664248339,0.7875,0.39,random_94,nouns_adjs_verbs
806,-0.10778041161355265,0.6875,0.39,random_94,translated_stop_word_removed_lemmas
807,-0.12312224870886276,0.7625,0.39,random_94,stop_word_removed_lemmas
808,-0.10563182104039426,0.675,0.42,random_95,translated_nouns_adjs_verbs
809,-0.1201287793247745,0.7375,0.42,random_95,nouns_adjs_verbs
810,-0.10483813949111592,0.66875,0.42,random_95,translated_stop_word_removed_lemmas
811,-0.1206304013233404,0.75,0.42,random_95,stop_word_removed_lemmas
812,-0.1091399281945315,0.6625,0.43,random_96,translated_nouns_adjs_verbs
813,-0.1187315377928639,0.78125,0.43,random_96,nouns_adjs_verbs
814,-0.11117174675927104,0.6875,0.43,random_96,translated_stop_word_removed_lemmas
815,-0.12322198983987438,0.75625,0.43,random_96,stop_word_removed_lemmas
816,-0.10807853712530671,0.70625,0.46,random_97,translated_nouns_adjs_verbs
817,-0.12108644547559416,0.8,0.46,random_97,nouns_adjs_verbs
818,-0.10829626662409828,0.73125,0.46,random_97,translated_stop_word_removed_lemmas
819,-0.12360385660320898,0.775,0.46,random_97,stop_word_removed_lemmas
820,-0.1100426272408999,0.68125,0.4,random_98,translated_nouns_adjs_verbs
821,-0.12437580475816584,0.775,0.4,random_98,nouns_adjs_verbs
822,-0.11052947900825599,0.68125,0.4,random_98,translated_stop_word_removed_lemmas
823,-0.12897858718025346,0.7375,0.4,random_98,stop_word_removed_lemmas
824,-0.11185097006708775,0.675,0.42,random_99,translated_nouns_adjs_verbs
825,-0.12361512237618431,0.75,0.42,random_99,nouns_adjs_verbs
826,-0.11143854124146746,0.68125,0.42,random_99,translated_stop_word_removed_lemmas
827,-0.12540499877189842,0.73125,0.42,random_99,stop_word_removed_lemmas
828,-0.10576125091097963,0.6375,0.41,random_100,translated_nouns_adjs_verbs
829,-0.12458875940901618,0.74375,0.41,random_100,nouns_adjs_verbs
830,-0.10628940320407507,0.65625,0.41,random_100,translated_stop_word_removed_lemmas
831,-0.126501438257775,0.74375,0.41,random_100,stop_word_removed_lemmas
832,-0.10599650013099621,0.675,0.42,random_101,translated_nouns_adjs_verbs
833,-0.12051260947261644,0.7625,0.42,random_101,nouns_adjs_verbs
834,-0.10724074630899352,0.6875,0.42,random_101,translated_stop_word_removed_lemmas
835,-0.12444011248381046,0.7375,0.42,random_101,stop_word_removed_lemmas
836,-0.11198531196511793,0.64375,0.39,random_102,translated_nouns_adjs_verbs
837,-0.12407198356816437,0.725,0.39,random_102,nouns_adjs_verbs
838,-0.11278197171083638,0.6625,0.39,random_102,translated_stop_word_removed_lemmas
839,-0.1258520499380596,0.7,0.39,random_102,stop_word_removed_lemmas
840,-0.11180465256957572,0.6625,0.41,random_103,translated_nouns_adjs_verbs
841,-0.12028966794743753,0.8125,0.41,random_103,nouns_adjs_verbs
842,-0.11145535384698609,0.68125,0.41,random_103,translated_stop_word_removed_lemmas
843,-0.1209600121121657,0.7875,0.41,random_103,stop_word_removed_lemmas
844,-0.10482897990062204,0.70625,0.4,random_104,translated_nouns_adjs_verbs
845,-0.11899587228925862,0.76875,0.4,random_104,nouns_adjs_verbs
846,-0.10585775696650226,0.7375,0.4,random_104,translated_stop_word_removed_lemmas
847,-0.12396818402019844,0.74375,0.4,random_104,stop_word_removed_lemmas
848,-0.11101401515296797,0.69375,0.4,random_105,translated_nouns_adjs_verbs
849,-0.11733067783787415,0.78125,0.4,random_105,nouns_adjs_verbs
850,-0.10962406563086063,0.7,0.4,random_105,translated_stop_word_removed_lemmas
851,-0.12051604974260582,0.775,0.4,random_105,stop_word_removed_lemmas
852,-0.1104661781409722,0.7,0.4,random_106,translated_nouns_adjs_verbs
853,-0.1257406361558817,0.73125,0.4,random_106,nouns_adjs_verbs
854,-0.10969484816301739,0.69375,0.4,random_106,translated_stop_word_removed_lemmas
855,-0.12779936838788306,0.71875,0.4,random_106,stop_word_removed_lemmas
856,-0.10699429722785826,0.6625,0.41,random_107,translated_nouns_adjs_verbs
857,-0.1191196977444143,0.75625,0.41,random_107,nouns_adjs_verbs
858,-0.10840341664249441,0.675,0.41,random_107,translated_stop_word_removed_lemmas
859,-0.11957972769707072,0.75,0.41,random_107,stop_word_removed_lemmas
860,-0.11296727587044489,0.675,0.44,random_108,translated_nouns_adjs_verbs
861,-0.11939794366381681,0.75,0.44,random_108,nouns_adjs_verbs
862,-0.1104232629901576,0.69375,0.44,random_108,translated_stop_word_removed_lemmas
863,-0.1204563459938294,0.75,0.44,random_108,stop_word_removed_lemmas
864,-0.10947538371452564,0.7,0.39,random_109,translated_nouns_adjs_verbs
865,-0.12226314483347016,0.775,0.39,random_109,nouns_adjs_verbs
866,-0.11166262011291883,0.70625,0.39,random_109,translated_stop_word_removed_lemmas
867,-0.12393345985318432,0.7625,0.39,random_109,stop_word_removed_lemmas
868,-0.11143602873380232,0.66875,0.41,random_110,translated_nouns_adjs_verbs
869,-0.11845239105189856,0.775,0.41,random_110,nouns_adjs_verbs
870,-0.11245683330803771,0.675,0.41,random_110,translated_stop_word_removed_lemmas
871,-0.12076144354231184,0.7625,0.41,random_110,stop_word_removed_lemmas
872,-0.10777885521977719,0.65625,0.41,random_111,translated_nouns_adjs_verbs
873,-0.12679434974299658,0.79375,0.41,random_111,nouns_adjs_verbs
874,-0.11029522302437136,0.68125,0.41,random_111,translated_stop_word_removed_lemmas
875,-0.12758304986673918,0.7625,0.41,random_111,stop_word_removed_lemmas
876,-0.10971345011270962,0.675,0.41,random_112,translated_nouns_adjs_verbs
877,-0.12134720115178901,0.75625,0.41,random_112,nouns_adjs_verbs
878,-0.11056256691532301,0.675,0.41,random_112,translated_stop_word_removed_lemmas
879,-0.123041857098905,0.73125,0.41,random_112,stop_word_removed_lemmas
880,-0.111629564419641,0.6625,0.41,random_113,translated_nouns_adjs_verbs
881,-0.12610237910849698,0.73125,0.41,random_113,nouns_adjs_verbs
882,-0.11345031274849185,0.68125,0.41,random_113,translated_stop_word_removed_lemmas
883,-0.1270794570941639,0.7,0.41,random_113,stop_word_removed_lemmas
884,-0.10431744203714666,0.69375,0.42,random_114,translated_nouns_adjs_verbs
885,-0.12176902400017237,0.7875,0.42,random_114,nouns_adjs_verbs
886,-0.10713491049371847,0.69375,0.42,random_114,translated_stop_word_removed_lemmas
887,-0.12441849529582082,0.7875,0.42,random_114,stop_word_removed_lemmas
888,-0.10908646609575048,0.66875,0.41,random_115,translated_nouns_adjs_verbs
889,-0.11903828621458268,0.74375,0.41,random_115,nouns_adjs_verbs
890,-0.10921324768874449,0.675,0.41,random_115,translated_stop_word_removed_lemmas
891,-0.12120176433253954,0.725,0.41,random_115,stop_word_removed_lemmas
892,-0.10943996447771964,0.6625,0.41,random_116,translated_nouns_adjs_verbs
893,-0.12316832419879317,0.75,0.41,random_116,nouns_adjs_verbs
894,-0.11012289603140119,0.65625,0.41,random_116,translated_stop_word_removed_lemmas
895,-0.11944711307714281,0.75,0.41,random_116,stop_word_removed_lemmas
896,-0.10039750210555864,0.675,0.42,random_117,translated_nouns_adjs_verbs
897,-0.11896817648402958,0.725,0.42,random_117,nouns_adjs_verbs
898,-0.10397991038424786,0.675,0.42,random_117,translated_stop_word_removed_lemmas
899,-0.12200019334892605,0.7,0.42,random_117,stop_word_removed_lemmas
900,-0.11138012863860557,0.675,0.39,random_118,translated_nouns_adjs_verbs
901,-0.12278944234385987,0.79375,0.39,random_118,nouns_adjs_verbs
902,-0.11307171198276345,0.675,0.39,random_118,translated_stop_word_removed_lemmas
903,-0.12233377700345512,0.79375,0.39,random_118,stop_word_removed_lemmas
904,-0.10993763800547965,0.66875,0.42,random_119,translated_nouns_adjs_verbs
905,-0.11900470596758421,0.75625,0.42,random_119,nouns_adjs_verbs
906,-0.11045066599169386,0.675,0.42,random_119,translated_stop_word_removed_lemmas
907,-0.12300357642484701,0.725,0.42,random_119,stop_word_removed_lemmas
908,-0.10328838398507294,0.71875,0.39,random_120,translated_nouns_adjs_verbs
909,-0.11825841670201453,0.78125,0.39,random_120,nouns_adjs_verbs
910,-0.104606830432897,0.73125,0.39,random_120,translated_stop_word_removed_lemmas
911,-0.11702900197193317,0.76875,0.39,random_120,stop_word_removed_lemmas
912,-0.10986129665424543,0.675,0.42,random_121,translated_nouns_adjs_verbs
913,-0.1200205001955954,0.74375,0.42,random_121,nouns_adjs_verbs
914,-0.10820715116671571,0.68125,0.42,random_121,translated_stop_word_removed_lemmas
915,-0.12499708846596484,0.70625,0.42,random_121,stop_word_removed_lemmas
916,-0.10878681712452795,0.65625,0.42,random_122,translated_nouns_adjs_verbs
917,-0.11991575224634543,0.81875,0.42,random_122,nouns_adjs_verbs
918,-0.10957627951253279,0.6625,0.42,random_122,translated_stop_word_removed_lemmas
919,-0.12304495577846196,0.78125,0.42,random_122,stop_word_removed_lemmas
920,-0.10607156160512707,0.6375,0.42,random_123,translated_nouns_adjs_verbs
921,-0.12285338833339368,0.75625,0.42,random_123,nouns_adjs_verbs
922,-0.10744856611235822,0.65,0.42,random_123,translated_stop_word_removed_lemmas
923,-0.12574913695079273,0.74375,0.42,random_123,stop_word_removed_lemmas
924,-0.10231512856942007,0.69375,0.4,random_124,translated_nouns_adjs_verbs
925,-0.11975642481652213,0.8,0.4,random_124,nouns_adjs_verbs
926,-0.10472987242337613,0.69375,0.4,random_124,translated_stop_word_removed_lemmas
927,-0.12168448159529624,0.79375,0.4,random_124,stop_word_removed_lemmas
928,-0.1066949681264961,0.675,0.41,random_125,translated_nouns_adjs_verbs
929,-0.12434300984499846,0.76875,0.41,random_125,nouns_adjs_verbs
930,-0.10833725939693034,0.6875,0.41,random_125,translated_stop_word_removed_lemmas
931,-0.1265235754481166,0.74375,0.41,random_125,stop_word_removed_lemmas
932,-0.11064411119007785,0.7125,0.45,random_126,translated_nouns_adjs_verbs
933,-0.12094628832308846,0.775,0.45,random_126,nouns_adjs_verbs
934,-0.10982104297515304,0.69375,0.45,random_126,translated_stop_word_removed_lemmas
935,-0.12072780662667348,0.775,0.45,random_126,stop_word_removed_lemmas
936,-0.11095337731513845,0.7,0.43,random_127,translated_nouns_adjs_verbs
937,-0.11574684807596385,0.76875,0.43,random_127,nouns_adjs_verbs
938,-0.10906433703060155,0.68125,0.43,random_127,translated_stop_word_removed_lemmas
939,-0.11818755517603598,0.75625,0.43,random_127,stop_word_removed_lemmas
940,-0.10816625082227366,0.66875,0.39,random_128,translated_nouns_adjs_verbs
941,-0.12518800615878675,0.75625,0.39,random_128,nouns_adjs_verbs
942,-0.10934430457017899,0.6875,0.39,random_128,translated_stop_word_removed_lemmas
943,-0.1260530264141433,0.7375,0.39,random_128,stop_word_removed_lemmas
944,-0.11053770082354833,0.66875,0.39,random_129,translated_nouns_adjs_verbs
945,-0.12093855752560834,0.7375,0.39,random_129,nouns_adjs_verbs
946,-0.11247506625119923,0.6875,0.39,random_129,translated_stop_word_removed_lemmas
947,-0.12652562609587,0.70625,0.39,random_129,stop_word_removed_lemmas
948,-0.10883283291516313,0.6875,0.41,random_130,translated_nouns_adjs_verbs
949,-0.1146927057474379,0.8,0.41,random_130,nouns_adjs_verbs
950,-0.10940462711622008,0.7,0.41,random_130,translated_stop_word_removed_lemmas
951,-0.12468143527855635,0.76875,0.41,random_130,stop_word_removed_lemmas
952,-0.10643798963823103,0.625,0.42,random_131,translated_nouns_adjs_verbs
953,-0.12005478787933768,0.7875,0.42,random_131,nouns_adjs_verbs
954,-0.10794288115087933,0.6375,0.42,random_131,translated_stop_word_removed_lemmas
955,-0.11992559193539193,0.75625,0.42,random_131,stop_word_removed_lemmas
956,-0.11143381515298645,0.65625,0.39,random_132,translated_nouns_adjs_verbs
957,-0.11972484019629323,0.75625,0.39,random_132,nouns_adjs_verbs
958,-0.10949012456281047,0.66875,0.39,random_132,translated_stop_word_removed_lemmas
959,-0.12215981291979168,0.7375,0.39,random_132,stop_word_removed_lemmas
960,-0.1087988913487234,0.65,0.42,random_133,translated_nouns_adjs_verbs
961,-0.11963970050285692,0.775,0.42,random_133,nouns_adjs_verbs
962,-0.11101286821385391,0.66875,0.42,random_133,translated_stop_word_removed_lemmas
963,-0.1218768753444088,0.775,0.42,random_133,stop_word_removed_lemmas
964,-0.1091582946033978,0.69375,0.42,random_134,translated_nouns_adjs_verbs
965,-0.11142013651308896,0.7875,0.42,random_134,nouns_adjs_verbs
966,-0.10822954994384809,0.6875,0.42,random_134,translated_stop_word_removed_lemmas
967,-0.1116542373615528,0.8,0.42,random_134,stop_word_removed_lemmas
968,-0.1089777032148544,0.66875,0.43,random_135,translated_nouns_adjs_verbs
969,-0.11940684710724066,0.775,0.43,random_135,nouns_adjs_verbs
970,-0.10935814072274894,0.69375,0.43,random_135,translated_stop_word_removed_lemmas
971,-0.1256690287561179,0.75,0.43,random_135,stop_word_removed_lemmas
972,-0.109869648386581,0.6875,0.4,random_136,translated_nouns_adjs_verbs
973,-0.11939941702767262,0.76875,0.4,random_136,nouns_adjs_verbs
974,-0.11098479529266028,0.7,0.4,random_136,translated_stop_word_removed_lemmas
975,-0.12401877112464654,0.74375,0.4,random_136,stop_word_removed_lemmas
976,-0.11146773129155632,0.675,0.41,random_137,translated_nouns_adjs_verbs
977,-0.11929936324894594,0.78125,0.41,random_137,nouns_adjs_verbs
978,-0.11393044320031388,0.69375,0.41,random_137,translated_stop_word_removed_lemmas
979,-0.1258240612418354,0.74375,0.41,random_137,stop_word_removed_lemmas
980,-0.11143711395418486,0.66875,0.39,random_138,translated_nouns_adjs_verbs
981,-0.1250626340558597,0.74375,0.39,random_138,nouns_adjs_verbs
982,-0.11268581144410189,0.675,0.39,random_138,translated_stop_word_removed_lemmas
983,-0.1271385429376204,0.725,0.39,random_138,stop_word_removed_lemmas
984,-0.1087604504831131,0.69375,0.4,random_139,translated_nouns_adjs_verbs
985,-0.12084271510571677,0.75,0.4,random_139,nouns_adjs_verbs
986,-0.11069244659002861,0.69375,0.4,random_139,translated_stop_word_removed_lemmas
987,-0.12382170694427101,0.71875,0.4,random_139,stop_word_removed_lemmas
988,-0.11094243430387182,0.66875,0.42,random_140,translated_nouns_adjs_verbs
989,-0.12038535869012074,0.775,0.42,random_140,nouns_adjs_verbs
990,-0.1086382555221668,0.69375,0.42,random_140,translated_stop_word_removed_lemmas
991,-0.12020407797315928,0.74375,0.42,random_140,stop_word_removed_lemmas
992,-0.10920647299105918,0.66875,0.41,random_141,translated_nouns_adjs_verbs
993,-0.12295791613890358,0.76875,0.41,random_141,nouns_adjs_verbs
994,-0.11087431670327756,0.675,0.41,random_141,translated_stop_word_removed_lemmas
995,-0.12788162443064946,0.725,0.41,random_141,stop_word_removed_lemmas
996,-0.11008314789520611,0.68125,0.41,random_142,translated_nouns_adjs_verbs
997,-0.11284096502549495,0.775,0.41,random_142,nouns_adjs_verbs
998,-0.10802003848352046,0.7,0.41,random_142,translated_stop_word_removed_lemmas
999,-0.11741625632143363,0.75625,0.41,random_142,stop_word_removed_lemmas
1000,-0.10772563435802154,0.6875,0.4,random_143,translated_nouns_adjs_verbs
1001,-0.12488311408993322,0.7625,0.4,random_143,nouns_adjs_verbs
1002,-0.109144173851572,0.69375,0.4,random_143,translated_stop_word_removed_lemmas
1003,-0.12591015948498213,0.75,0.4,random_143,stop_word_removed_lemmas
1004,-0.10559127519713415,0.65,0.41,random_144,translated_nouns_adjs_verbs
1005,-0.12289960401152444,0.75,0.41,random_144,nouns_adjs_verbs
1006,-0.10605332091015314,0.675,0.41,random_144,translated_stop_word_removed_lemmas
1007,-0.12550187797487003,0.74375,0.41,random_144,stop_word_removed_lemmas
1008,-0.1105424593747931,0.675,0.39,random_145,translated_nouns_adjs_verbs
1009,-0.1249233676083156,0.71875,0.39,random_145,nouns_adjs_verbs
1010,-0.11283552388542016,0.66875,0.39,random_145,translated_stop_word_removed_lemmas
1011,-0.12825777360540008,0.7,0.39,random_145,stop_word_removed_lemmas
1012,-0.10671322874671024,0.68125,0.41,random_146,translated_nouns_adjs_verbs
1013,-0.11767067135051076,0.78125,0.41,random_146,nouns_adjs_verbs
1014,-0.10743493639135458,0.68125,0.41,random_146,translated_stop_word_removed_lemmas
1015,-0.11888409475403837,0.7625,0.41,random_146,stop_word_removed_lemmas
1016,-0.1146668225965534,0.6875,0.44,random_147,translated_nouns_adjs_verbs
1017,-0.12448227339885148,0.75,0.44,random_147,nouns_adjs_verbs
1018,-0.1138288065985966,0.66875,0.44,random_147,translated_stop_word_removed_lemmas
1019,-0.12666115587169383,0.725,0.44,random_147,stop_word_removed_lemmas
1020,-0.11132109889795784,0.675,0.43,random_148,translated_nouns_adjs_verbs
1021,-0.12176678805034338,0.7875,0.43,random_148,nouns_adjs_verbs
1022,-0.11119983137413224,0.7125,0.43,random_148,translated_stop_word_removed_lemmas
1023,-0.12226606507749511,0.75,0.43,random_148,stop_word_removed_lemmas
1024,-0.11159927786791457,0.675,0.41,random_149,translated_nouns_adjs_verbs
1025,-0.1225002053311258,0.775,0.41,random_149,nouns_adjs_verbs
1026,-0.11283856108990664,0.66875,0.41,random_149,translated_stop_word_removed_lemmas
1027,-0.12508231475712717,0.7375,0.41,random_149,stop_word_removed_lemmas
1028,-0.11039103348874789,0.6875,0.39,random_150,translated_nouns_adjs_verbs
1029,-0.123949711451981,0.7625,0.39,random_150,nouns_adjs_verbs
1030,-0.11177083779024777,0.69375,0.39,random_150,translated_stop_word_removed_lemmas
1031,-0.12883198998616824,0.73125,0.39,random_150,stop_word_removed_lemmas
1032,-0.10961231089109938,0.68125,0.41,random_151,translated_nouns_adjs_verbs
1033,-0.1254415573902739,0.7375,0.41,random_151,nouns_adjs_verbs
1034,-0.11147684788331348,0.7,0.41,random_151,translated_stop_word_removed_lemmas
1035,-0.12902778884219865,0.70625,0.41,random_151,stop_word_removed_lemmas
1036,-0.10680355447907379,0.71875,0.41,random_152,translated_nouns_adjs_verbs
1037,-0.11529954739360734,0.78125,0.41,random_152,nouns_adjs_verbs
1038,-0.1067638549733289,0.73125,0.41,random_152,translated_stop_word_removed_lemmas
1039,-0.1182714470174362,0.75,0.41,random_152,stop_word_removed_lemmas
1040,-0.10804751909475771,0.61875,0.39,random_153,translated_nouns_adjs_verbs
1041,-0.12273966667064828,0.7625,0.39,random_153,nouns_adjs_verbs
1042,-0.1104616487159875,0.6375,0.39,random_153,translated_stop_word_removed_lemmas
1043,-0.12396799822788498,0.75,0.39,random_153,stop_word_removed_lemmas
1044,-0.11091735542782329,0.69375,0.46,random_154,translated_nouns_adjs_verbs
1045,-0.12022520831626057,0.76875,0.46,random_154,nouns_adjs_verbs
1046,-0.11238286176441242,0.69375,0.46,random_154,translated_stop_word_removed_lemmas
1047,-0.12411597328501224,0.75,0.46,random_154,stop_word_removed_lemmas
1048,-0.11235474982858319,0.68125,0.42,random_155,translated_nouns_adjs_verbs
1049,-0.1181996050745217,0.75625,0.42,random_155,nouns_adjs_verbs
1050,-0.1139154231510124,0.6875,0.42,random_155,translated_stop_word_removed_lemmas
1051,-0.12114978354443715,0.725,0.42,random_155,stop_word_removed_lemmas
1052,-0.1071969930209635,0.6875,0.39,random_156,translated_nouns_adjs_verbs
1053,-0.11637007222982511,0.7875,0.39,random_156,nouns_adjs_verbs
1054,-0.10674552310695495,0.69375,0.39,random_156,translated_stop_word_removed_lemmas
1055,-0.11658381126259464,0.775,0.39,random_156,stop_word_removed_lemmas
1056,-0.11097427343765824,0.6625,0.42,random_157,translated_nouns_adjs_verbs
1057,-0.12790195450124126,0.74375,0.42,random_157,nouns_adjs_verbs
1058,-0.1106786865013683,0.7,0.42,random_157,translated_stop_word_removed_lemmas
1059,-0.12926844924616027,0.7375,0.42,random_157,stop_word_removed_lemmas
1060,-0.10935289893066866,0.70625,0.39,random_158,translated_nouns_adjs_verbs
1061,-0.12099044747484379,0.75,0.39,random_158,nouns_adjs_verbs
1062,-0.10886855884303605,0.71875,0.39,random_158,translated_stop_word_removed_lemmas
1063,-0.12375461964766934,0.7375,0.39,random_158,stop_word_removed_lemmas
1064,-0.10928447634711166,0.6375,0.44,random_159,translated_nouns_adjs_verbs
1065,-0.11702725890727356,0.76875,0.44,random_159,nouns_adjs_verbs
1066,-0.10741970275928642,0.66875,0.44,random_159,translated_stop_word_removed_lemmas
1067,-0.12163035129404903,0.75625,0.44,random_159,stop_word_removed_lemmas
1068,-0.10579002632954515,0.66875,0.41,random_160,translated_nouns_adjs_verbs
1069,-0.1243965923300179,0.7625,0.41,random_160,nouns_adjs_verbs
1070,-0.10617884265660124,0.7,0.41,random_160,translated_stop_word_removed_lemmas
1071,-0.1265350748859309,0.75,0.41,random_160,stop_word_removed_lemmas
1072,-0.10944432333784043,0.69375,0.4,random_161,translated_nouns_adjs_verbs
1073,-0.11994555190862072,0.7875,0.4,random_161,nouns_adjs_verbs
1074,-0.11235428883003143,0.71875,0.4,random_161,translated_stop_word_removed_lemmas
1075,-0.11968310003486225,0.79375,0.4,random_161,stop_word_removed_lemmas
1076,-0.1063939191202358,0.63125,0.41,random_162,translated_nouns_adjs_verbs
1077,-0.12117892789219059,0.7625,0.41,random_162,nouns_adjs_verbs
1078,-0.10734304353896641,0.64375,0.41,random_162,translated_stop_word_removed_lemmas
1079,-0.12175353366672066,0.7625,0.41,random_162,stop_word_removed_lemmas
1080,-0.11213694343767952,0.66875,0.39,random_163,translated_nouns_adjs_verbs
1081,-0.12768968167689704,0.7375,0.39,random_163,nouns_adjs_verbs
1082,-0.11380409793078514,0.675,0.39,random_163,translated_stop_word_removed_lemmas
1083,-0.12995969388545114,0.7,0.39,random_163,stop_word_removed_lemmas
1084,-0.10957322619939197,0.68125,0.4,random_164,translated_nouns_adjs_verbs
1085,-0.115614559543812,0.8,0.4,random_164,nouns_adjs_verbs
1086,-0.11173325324262257,0.675,0.4,random_164,translated_stop_word_removed_lemmas
1087,-0.11955819101632337,0.775,0.4,random_164,stop_word_removed_lemmas
