,coherence,diversity,score,topic,eval
234,-0.10196412845992728,0.80625,0.93,kmeans_model_parahprase_max_cleaned_text_translated_embeddings,translated_stop_word_removed_lemmas
235,-0.12185858316710445,0.7875,0.93,kmeans_model_parahprase_max_cleaned_text_translated_embeddings,stop_word_removed_lemmas
236,-0.10068828915336536,0.81875,0.91,kmeans_eng_model_cleaned_text_translated_embeddings,translated_nouns_adjs_verbs
237,-0.12351751051992538,0.80625,0.91,kmeans_eng_model_cleaned_text_translated_embeddings,nouns_adjs_verbs
238,-0.10105313146344774,0.83125,0.91,kmeans_eng_model_cleaned_text_translated_embeddings,translated_stop_word_removed_lemmas
239,-0.12452517474491918,0.8125,0.91,kmeans_eng_model_cleaned_text_translated_embeddings,stop_word_removed_lemmas
240,-0.10354895151838239,0.78125,0.81,kmeans_model_labse_cleaned_text_embeddings,translated_nouns_adjs_verbs
241,-0.12170719522105214,0.8,0.81,kmeans_model_labse_cleaned_text_embeddings,nouns_adjs_verbs
242,-0.10421128661795395,0.81875,0.81,kmeans_model_labse_cleaned_text_embeddings,translated_stop_word_removed_lemmas
243,-0.1237009324721768,0.78125,0.81,kmeans_model_labse_cleaned_text_embeddings,stop_word_removed_lemmas
244,-0.10260824710835179,0.8125,0.88,kmeans_model_parahprase_min_cleaned_text_embeddings,translated_nouns_adjs_verbs
245,-0.12072982319089326,0.825,0.88,kmeans_model_parahprase_min_cleaned_text_embeddings,nouns_adjs_verbs
246,-0.10275589591980144,0.8375,0.88,kmeans_model_parahprase_min_cleaned_text_embeddings,translated_stop_word_removed_lemmas
247,-0.11994501913497338,0.81875,0.88,kmeans_model_parahprase_min_cleaned_text_embeddings,stop_word_removed_lemmas
248,-0.10257575450710887,0.81875,0.92,kmeans_model_parahprase_max_cleaned_text_embeddings,translated_nouns_adjs_verbs
249,-0.12360768068179659,0.79375,0.92,kmeans_model_parahprase_max_cleaned_text_embeddings,nouns_adjs_verbs
250,-0.10144919238300841,0.825,0.92,kmeans_model_parahprase_max_cleaned_text_embeddings,translated_stop_word_removed_lemmas
251,-0.12656694040920283,0.78125,0.92,kmeans_model_parahprase_max_cleaned_text_embeddings,stop_word_removed_lemmas
252,-0.10609165367862644,0.7125,0.37,kmeans_eng_model_cleaned_text_embeddings,translated_nouns_adjs_verbs
253,-0.10132023839660279,0.95,0.37,kmeans_eng_model_cleaned_text_embeddings,nouns_adjs_verbs
254,-0.10682620173200458,0.7125,0.37,kmeans_eng_model_cleaned_text_embeddings,translated_stop_word_removed_lemmas
255,-0.09651067704080923,0.95,0.37,kmeans_eng_model_cleaned_text_embeddings,stop_word_removed_lemmas
256,-0.10027854648727717,0.775,0.79,kmeans_model_labse_lemmas_embeddings,translated_nouns_adjs_verbs
257,-0.11994764893902185,0.8125,0.79,kmeans_model_labse_lemmas_embeddings,nouns_adjs_verbs
258,-0.0994730340047579,0.80625,0.79,kmeans_model_labse_lemmas_embeddings,translated_stop_word_removed_lemmas
259,-0.1206968291514612,0.78125,0.79,kmeans_model_labse_lemmas_embeddings,stop_word_removed_lemmas
260,-0.1050828532778429,0.80625,0.86,kmeans_model_parahprase_min_lemmas_embeddings,translated_nouns_adjs_verbs
261,-0.11985136915744753,0.825,0.86,kmeans_model_parahprase_min_lemmas_embeddings,nouns_adjs_verbs
262,-0.1040718468624014,0.825,0.86,kmeans_model_parahprase_min_lemmas_embeddings,translated_stop_word_removed_lemmas
263,-0.12222992599292905,0.8,0.86,kmeans_model_parahprase_min_lemmas_embeddings,stop_word_removed_lemmas
264,-0.10201948235871694,0.7875,0.81,kmeans_model_parahprase_max_lemmas_embeddings,translated_nouns_adjs_verbs
265,-0.12183904035334855,0.8125,0.81,kmeans_model_parahprase_max_lemmas_embeddings,nouns_adjs_verbs
266,-0.10074010619255142,0.80625,0.81,kmeans_model_parahprase_max_lemmas_embeddings,translated_stop_word_removed_lemmas
267,-0.12451459162911818,0.81875,0.81,kmeans_model_parahprase_max_lemmas_embeddings,stop_word_removed_lemmas
268,-0.10362308643433327,0.7125,0.38,kmeans_eng_model_lemmas_embeddings,translated_nouns_adjs_verbs
269,-0.10844801552528116,0.93125,0.38,kmeans_eng_model_lemmas_embeddings,nouns_adjs_verbs
270,-0.1044657262981737,0.7125,0.38,kmeans_eng_model_lemmas_embeddings,translated_stop_word_removed_lemmas
271,-0.10650233016180305,0.93125,0.38,kmeans_eng_model_lemmas_embeddings,stop_word_removed_lemmas
272,-0.10658249945128367,0.6875,0.45,kmeans_model_labse_adjs_verbs_embeddings,translated_nouns_adjs_verbs
273,-0.11635914679065562,0.8125,0.45,kmeans_model_labse_adjs_verbs_embeddings,nouns_adjs_verbs
274,-0.10698584998382601,0.69375,0.45,kmeans_model_labse_adjs_verbs_embeddings,translated_stop_word_removed_lemmas
275,-0.12127975659347356,0.79375,0.45,kmeans_model_labse_adjs_verbs_embeddings,stop_word_removed_lemmas
276,-0.10864324840833771,0.6875,0.4,kmeans_model_parahprase_min_adjs_verbs_embeddings,translated_nouns_adjs_verbs
277,-0.11764097843472841,0.825,0.4,kmeans_model_parahprase_min_adjs_verbs_embeddings,nouns_adjs_verbs
278,-0.10911435845966894,0.69375,0.4,kmeans_model_parahprase_min_adjs_verbs_embeddings,translated_stop_word_removed_lemmas
279,-0.12016159356252167,0.8,0.4,kmeans_model_parahprase_min_adjs_verbs_embeddings,stop_word_removed_lemmas
280,-0.10894517779743361,0.6875,0.4,kmeans_model_parahprase_max_adjs_verbs_embeddings,translated_nouns_adjs_verbs
281,-0.12055710453817267,0.78125,0.4,kmeans_model_parahprase_max_adjs_verbs_embeddings,nouns_adjs_verbs
282,-0.10756658953819981,0.70625,0.4,kmeans_model_parahprase_max_adjs_verbs_embeddings,translated_stop_word_removed_lemmas
283,-0.11902439156263168,0.775,0.4,kmeans_model_parahprase_max_adjs_verbs_embeddings,stop_word_removed_lemmas
284,-0.10401825070599556,0.675,0.37,kmeans_eng_model_adjs_verbs_embeddings,translated_nouns_adjs_verbs
285,-0.11716876403925224,0.8875,0.37,kmeans_eng_model_adjs_verbs_embeddings,nouns_adjs_verbs
286,-0.1060551286456605,0.6875,0.37,kmeans_eng_model_adjs_verbs_embeddings,translated_stop_word_removed_lemmas
287,-0.11832633854152586,0.8625,0.37,kmeans_eng_model_adjs_verbs_embeddings,stop_word_removed_lemmas
288,-0.0975153677502168,0.73125,0.66,kmeans_model_labse_nouns_embeddings,translated_nouns_adjs_verbs
289,-0.11803879955690585,0.825,0.66,kmeans_model_labse_nouns_embeddings,nouns_adjs_verbs
290,-0.09855555617788886,0.75,0.66,kmeans_model_labse_nouns_embeddings,translated_stop_word_removed_lemmas
291,-0.1183776890920251,0.8,0.66,kmeans_model_labse_nouns_embeddings,stop_word_removed_lemmas
292,-0.10083120964643089,0.75625,0.67,kmeans_model_parahprase_min_nouns_embeddings,translated_nouns_adjs_verbs
293,-0.12230315693581667,0.81875,0.67,kmeans_model_parahprase_min_nouns_embeddings,nouns_adjs_verbs
294,-0.10098020523812211,0.7875,0.67,kmeans_model_parahprase_min_nouns_embeddings,translated_stop_word_removed_lemmas
295,-0.12559066309656639,0.79375,0.67,kmeans_model_parahprase_min_nouns_embeddings,stop_word_removed_lemmas
296,-0.09815539381960768,0.7125,0.62,kmeans_model_parahprase_max_nouns_embeddings,translated_nouns_adjs_verbs
297,-0.11636944556696396,0.83125,0.62,kmeans_model_parahprase_max_nouns_embeddings,nouns_adjs_verbs
298,-0.09746136131872007,0.7625,0.62,kmeans_model_parahprase_max_nouns_embeddings,translated_stop_word_removed_lemmas
299,-0.1203655707275692,0.8,0.62,kmeans_model_parahprase_max_nouns_embeddings,stop_word_removed_lemmas
300,-0.1052449191360457,0.725,0.43,kmeans_eng_model_nouns_embeddings,translated_nouns_adjs_verbs
301,-0.1110617158403396,0.9375,0.43,kmeans_eng_model_nouns_embeddings,nouns_adjs_verbs
302,-0.10790306636021582,0.7125,0.43,kmeans_eng_model_nouns_embeddings,translated_stop_word_removed_lemmas
303,-0.1101072859314203,0.93125,0.43,kmeans_eng_model_nouns_embeddings,stop_word_removed_lemmas
304,-0.10257858622230052,0.7875,0.82,kmeans_model_labse_translated_lemmas_embeddings,translated_nouns_adjs_verbs
305,-0.12161010035349082,0.81875,0.82,kmeans_model_labse_translated_lemmas_embeddings,nouns_adjs_verbs
306,-0.10362443929933313,0.80625,0.82,kmeans_model_labse_translated_lemmas_embeddings,translated_stop_word_removed_lemmas
307,-0.12294573262243198,0.8,0.82,kmeans_model_labse_translated_lemmas_embeddings,stop_word_removed_lemmas
308,-0.10122526071262594,0.7625,0.87,kmeans_model_parahprase_min_translated_lemmas_embeddings,translated_nouns_adjs_verbs
309,-0.1172310520116962,0.83125,0.87,kmeans_model_parahprase_min_translated_lemmas_embeddings,nouns_adjs_verbs
310,-0.10109805959686877,0.8,0.87,kmeans_model_parahprase_min_translated_lemmas_embeddings,translated_stop_word_removed_lemmas
311,-0.1177736797148563,0.8125,0.87,kmeans_model_parahprase_min_translated_lemmas_embeddings,stop_word_removed_lemmas
312,-0.10347525751478694,0.8125,0.88,kmeans_model_parahprase_max_translated_lemmas_embeddings,translated_nouns_adjs_verbs
313,-0.12106353327121772,0.8375,0.88,kmeans_model_parahprase_max_translated_lemmas_embeddings,nouns_adjs_verbs
314,-0.10227216819558493,0.83125,0.88,kmeans_model_parahprase_max_translated_lemmas_embeddings,translated_stop_word_removed_lemmas
315,-0.12145072125665853,0.81875,0.88,kmeans_model_parahprase_max_translated_lemmas_embeddings,stop_word_removed_lemmas
316,-0.09870680231167826,0.78125,0.81,kmeans_eng_model_translated_lemmas_embeddings,translated_nouns_adjs_verbs
317,-0.11752390237041968,0.8125,0.81,kmeans_eng_model_translated_lemmas_embeddings,nouns_adjs_verbs
318,-0.09710304870108552,0.81875,0.81,kmeans_eng_model_translated_lemmas_embeddings,translated_stop_word_removed_lemmas
319,-0.11947636197604651,0.80625,0.81,kmeans_eng_model_translated_lemmas_embeddings,stop_word_removed_lemmas
320,-0.10278692929445889,0.74375,0.44,kmeans_model_labse_translated_adjs_verbs_embeddings,translated_nouns_adjs_verbs
321,-0.12584560286443003,0.79375,0.44,kmeans_model_labse_translated_adjs_verbs_embeddings,nouns_adjs_verbs
322,-0.10513335242014364,0.75,0.44,kmeans_model_labse_translated_adjs_verbs_embeddings,translated_stop_word_removed_lemmas
323,-0.12555823597436444,0.79375,0.44,kmeans_model_labse_translated_adjs_verbs_embeddings,stop_word_removed_lemmas
324,-0.10457968131574105,0.75625,0.42,kmeans_model_parahprase_min_translated_adjs_verbs_embeddings,translated_nouns_adjs_verbs
325,-0.11935369759534381,0.80625,0.42,kmeans_model_parahprase_min_translated_adjs_verbs_embeddings,nouns_adjs_verbs
326,-0.10473815586005568,0.7625,0.42,kmeans_model_parahprase_min_translated_adjs_verbs_embeddings,translated_stop_word_removed_lemmas
327,-0.12064995758638142,0.79375,0.42,kmeans_model_parahprase_min_translated_adjs_verbs_embeddings,stop_word_removed_lemmas
328,-0.09883096122023614,0.7625,0.45,kmeans_model_parahprase_max_translated_adjs_verbs_embeddings,translated_nouns_adjs_verbs
329,-0.12124081707492537,0.8,0.45,kmeans_model_parahprase_max_translated_adjs_verbs_embeddings,nouns_adjs_verbs
330,-0.09772545456351267,0.775,0.45,kmeans_model_parahprase_max_translated_adjs_verbs_embeddings,translated_stop_word_removed_lemmas
331,-0.12212198010091989,0.75625,0.45,kmeans_model_parahprase_max_translated_adjs_verbs_embeddings,stop_word_removed_lemmas
332,-0.10134365734160239,0.73125,0.49,kmeans_eng_model_translated_adjs_verbs_embeddings,translated_nouns_adjs_verbs
333,-0.11901852025512731,0.78125,0.49,kmeans_eng_model_translated_adjs_verbs_embeddings,nouns_adjs_verbs
334,-0.0991442957649552,0.74375,0.49,kmeans_eng_model_translated_adjs_verbs_embeddings,translated_stop_word_removed_lemmas
335,-0.11832555697520847,0.76875,0.49,kmeans_eng_model_translated_adjs_verbs_embeddings,stop_word_removed_lemmas
336,-0.09918311541653882,0.7875,0.77,kmeans_model_labse_translated_nouns_embeddings,translated_nouns_adjs_verbs
337,-0.12244518347713404,0.825,0.77,kmeans_model_labse_translated_nouns_embeddings,nouns_adjs_verbs
338,-0.10312263714444415,0.80625,0.77,kmeans_model_labse_translated_nouns_embeddings,translated_stop_word_removed_lemmas
339,-0.1256252604381104,0.8,0.77,kmeans_model_labse_translated_nouns_embeddings,stop_word_removed_lemmas
340,-0.10267576397027574,0.79375,0.69,kmeans_model_parahprase_min_translated_nouns_embeddings,translated_nouns_adjs_verbs
341,-0.12279682075973147,0.8,0.69,kmeans_model_parahprase_min_translated_nouns_embeddings,nouns_adjs_verbs
342,-0.10239940009009518,0.8,0.69,kmeans_model_parahprase_min_translated_nouns_embeddings,translated_stop_word_removed_lemmas
343,-0.12546100753190767,0.76875,0.69,kmeans_model_parahprase_min_translated_nouns_embeddings,stop_word_removed_lemmas
344,-0.10301800188979812,0.80625,0.82,kmeans_model_parahprase_max_translated_nouns_embeddings,translated_nouns_adjs_verbs
345,-0.12294647283550081,0.8125,0.82,kmeans_model_parahprase_max_translated_nouns_embeddings,nouns_adjs_verbs
346,-0.10257772283050766,0.83125,0.82,kmeans_model_parahprase_max_translated_nouns_embeddings,translated_stop_word_removed_lemmas
347,-0.12747052543227191,0.7875,0.82,kmeans_model_parahprase_max_translated_nouns_embeddings,stop_word_removed_lemmas
348,-0.10004725132492323,0.775,0.77,kmeans_eng_model_translated_nouns_embeddings,translated_nouns_adjs_verbs
349,-0.11895467910202402,0.81875,0.77,kmeans_eng_model_translated_nouns_embeddings,nouns_adjs_verbs
350,-0.1003457669451697,0.78125,0.77,kmeans_eng_model_translated_nouns_embeddings,translated_stop_word_removed_lemmas
351,-0.12051672356275107,0.8,0.77,kmeans_eng_model_translated_nouns_embeddings,stop_word_removed_lemmas
352,-0.10027011645946235,0.80625,0.81,kmeans_model_labse_translated_stop_word_removed_lemmas_embeddings,translated_nouns_adjs_verbs
353,-0.11818111709680643,0.81875,0.81,kmeans_model_labse_translated_stop_word_removed_lemmas_embeddings,nouns_adjs_verbs
354,-0.09900411650651934,0.84375,0.81,kmeans_model_labse_translated_stop_word_removed_lemmas_embeddings,translated_stop_word_removed_lemmas
355,-0.11854690914612986,0.79375,0.81,kmeans_model_labse_translated_stop_word_removed_lemmas_embeddings,stop_word_removed_lemmas
356,-0.10261254257816381,0.79375,0.83,kmeans_model_parahprase_min_translated_stop_word_removed_lemmas_embeddings,translated_nouns_adjs_verbs
357,-0.11872234253773074,0.83125,0.83,kmeans_model_parahprase_min_translated_stop_word_removed_lemmas_embeddings,nouns_adjs_verbs
358,-0.10207671655439556,0.8125,0.83,kmeans_model_parahprase_min_translated_stop_word_removed_lemmas_embeddings,translated_stop_word_removed_lemmas
359,-0.12109114689934725,0.78125,0.83,kmeans_model_parahprase_min_translated_stop_word_removed_lemmas_embeddings,stop_word_removed_lemmas
360,-0.10179471623171332,0.78125,0.86,kmeans_model_parahprase_max_translated_stop_word_removed_lemmas_embeddings,translated_nouns_adjs_verbs
361,-0.11969046113504334,0.83125,0.86,kmeans_model_parahprase_max_translated_stop_word_removed_lemmas_embeddings,nouns_adjs_verbs
362,-0.10203860376224036,0.8125,0.86,kmeans_model_parahprase_max_translated_stop_word_removed_lemmas_embeddings,translated_stop_word_removed_lemmas
363,-0.12219687185584774,0.79375,0.86,kmeans_model_parahprase_max_translated_stop_word_removed_lemmas_embeddings,stop_word_removed_lemmas
364,-0.09881590755035284,0.8125,0.83,kmeans_eng_model_translated_stop_word_removed_lemmas_embeddings,translated_nouns_adjs_verbs
365,-0.11848051632947243,0.825,0.83,kmeans_eng_model_translated_stop_word_removed_lemmas_embeddings,nouns_adjs_verbs
366,-0.0966396256219683,0.81875,0.83,kmeans_eng_model_translated_stop_word_removed_lemmas_embeddings,translated_stop_word_removed_lemmas
367,-0.11968295174315446,0.8,0.83,kmeans_eng_model_translated_stop_word_removed_lemmas_embeddings,stop_word_removed_lemmas
368,-0.10290325236889114,0.78125,0.79,kmeans_model_labse_stop_word_removed_lemmas_embeddings,translated_nouns_adjs_verbs
369,-0.11942080745632838,0.8,0.79,kmeans_model_labse_stop_word_removed_lemmas_embeddings,nouns_adjs_verbs
370,-0.10437569596389402,0.81875,0.79,kmeans_model_labse_stop_word_removed_lemmas_embeddings,translated_stop_word_removed_lemmas
371,-0.12274498638044232,0.76875,0.79,kmeans_model_labse_stop_word_removed_lemmas_embeddings,stop_word_removed_lemmas
372,-0.10353876034234094,0.79375,0.79,kmeans_model_parahprase_min_stop_word_removed_lemmas_embeddings,translated_nouns_adjs_verbs
373,-0.11980272555104254,0.83125,0.79,kmeans_model_parahprase_min_stop_word_removed_lemmas_embeddings,nouns_adjs_verbs
374,-0.10164528790643115,0.8125,0.79,kmeans_model_parahprase_min_stop_word_removed_lemmas_embeddings,translated_stop_word_removed_lemmas
375,-0.12001665631125723,0.8,0.79,kmeans_model_parahprase_min_stop_word_removed_lemmas_embeddings,stop_word_removed_lemmas
376,-0.09952400955173885,0.78125,0.83,kmeans_model_parahprase_max_stop_word_removed_lemmas_embeddings,translated_nouns_adjs_verbs
377,-0.11531314440739576,0.84375,0.83,kmeans_model_parahprase_max_stop_word_removed_lemmas_embeddings,nouns_adjs_verbs
378,-0.09620545814871911,0.81875,0.83,kmeans_model_parahprase_max_stop_word_removed_lemmas_embeddings,translated_stop_word_removed_lemmas
379,-0.11719555042364571,0.81875,0.83,kmeans_model_parahprase_max_stop_word_removed_lemmas_embeddings,stop_word_removed_lemmas
380,-0.10493234714879532,0.69375,0.4,kmeans_eng_model_stop_word_removed_lemmas_embeddings,translated_nouns_adjs_verbs
381,-0.10385519830362444,0.9375,0.4,kmeans_eng_model_stop_word_removed_lemmas_embeddings,nouns_adjs_verbs
382,-0.10505104097722065,0.7125,0.4,kmeans_eng_model_stop_word_removed_lemmas_embeddings,translated_stop_word_removed_lemmas
383,-0.10115481324041499,0.93125,0.4,kmeans_eng_model_stop_word_removed_lemmas_embeddings,stop_word_removed_lemmas
384,-0.10179433655159928,0.8125,1.0,topics,translated_nouns_adjs_verbs
385,-0.12194411592624861,0.80625,1.0,topics,nouns_adjs_verbs
386,-0.10328060937962548,0.8375,1.0,topics,translated_stop_word_removed_lemmas
387,-0.12350104313774884,0.775,1.0,topics,stop_word_removed_lemmas
388,-0.10951325696869615,0.71875,0.45,listed_lemmas_lda,translated_nouns_adjs_verbs
389,-0.11936895408958298,0.79375,0.45,listed_lemmas_lda,nouns_adjs_verbs
390,-0.1081319375084451,0.71875,0.45,listed_lemmas_lda,translated_stop_word_removed_lemmas
391,-0.12414946766446215,0.78125,0.45,listed_lemmas_lda,stop_word_removed_lemmas
392,-0.10911836032102158,0.6875,0.43,listed_adjs_verbs_lda,translated_nouns_adjs_verbs
393,-0.11876540233659197,0.81875,0.43,listed_adjs_verbs_lda,nouns_adjs_verbs
394,-0.10819663437682384,0.7,0.43,listed_adjs_verbs_lda,translated_stop_word_removed_lemmas
395,-0.12093328564827893,0.79375,0.43,listed_adjs_verbs_lda,stop_word_removed_lemmas
396,-0.1041769404444666,0.71875,0.45,listed_nouns_lda,translated_nouns_adjs_verbs
397,-0.11871389781520184,0.7875,0.45,listed_nouns_lda,nouns_adjs_verbs
398,-0.10620383756145521,0.725,0.45,listed_nouns_lda,translated_stop_word_removed_lemmas
399,-0.1184581350160451,0.7625,0.45,listed_nouns_lda,stop_word_removed_lemmas
400,-0.10717832017728716,0.7375,0.51,listed_translated_lemmas_lda,translated_nouns_adjs_verbs
401,-0.12092895865253742,0.78125,0.51,listed_translated_lemmas_lda,nouns_adjs_verbs
402,-0.10767205424397476,0.7375,0.51,listed_translated_lemmas_lda,translated_stop_word_removed_lemmas
403,-0.12676640537356504,0.75625,0.51,listed_translated_lemmas_lda,stop_word_removed_lemmas
404,-0.10818501176062528,0.71875,0.48,listed_translated_adjs_verbs_lda,translated_nouns_adjs_verbs
405,-0.11928560507222764,0.78125,0.48,listed_translated_adjs_verbs_lda,nouns_adjs_verbs
406,-0.10810501190229031,0.7375,0.48,listed_translated_adjs_verbs_lda,translated_stop_word_removed_lemmas
407,-0.12035265529842146,0.775,0.48,listed_translated_adjs_verbs_lda,stop_word_removed_lemmas
408,-0.10553330720094947,0.725,0.48,listed_translated_nouns_lda,translated_nouns_adjs_verbs
409,-0.12475878713052463,0.7875,0.48,listed_translated_nouns_lda,nouns_adjs_verbs
410,-0.10609964381946885,0.75625,0.48,listed_translated_nouns_lda,translated_stop_word_removed_lemmas
411,-0.12573265508675588,0.7625,0.48,listed_translated_nouns_lda,stop_word_removed_lemmas
412,-0.10842996818142175,0.70625,0.48,listed_translated_stop_word_removed_lemmas_lda,translated_nouns_adjs_verbs
413,-0.11446068697031744,0.8375,0.48,listed_translated_stop_word_removed_lemmas_lda,nouns_adjs_verbs
414,-0.10653014700253743,0.725,0.48,listed_translated_stop_word_removed_lemmas_lda,translated_stop_word_removed_lemmas
415,-0.11277935450804741,0.80625,0.48,listed_translated_stop_word_removed_lemmas_lda,stop_word_removed_lemmas
416,-0.10909554061582148,0.71875,0.47,listed_stop_word_removed_lemmas_lda,translated_nouns_adjs_verbs
417,-0.12085276516585047,0.7875,0.47,listed_stop_word_removed_lemmas_lda,nouns_adjs_verbs
418,-0.11081288886953321,0.71875,0.47,listed_stop_word_removed_lemmas_lda,translated_stop_word_removed_lemmas
419,-0.1230406419091505,0.7875,0.47,listed_stop_word_removed_lemmas_lda,stop_word_removed_lemmas
420,-0.1067467933047013,0.6625,0.41,random_topics_best_of_1000,translated_nouns_adjs_verbs
421,-0.12640809406597514,0.7625,0.41,random_topics_best_of_1000,nouns_adjs_verbs
422,-0.10951487317733304,0.66875,0.41,random_topics_best_of_1000,translated_stop_word_removed_lemmas
423,-0.12940601237976257,0.75,0.41,random_topics_best_of_1000,stop_word_removed_lemmas
424,-0.11229621635911723,0.675,0.39,random_topics_best_of_100,translated_nouns_adjs_verbs
425,-0.12103860046556027,0.76875,0.39,random_topics_best_of_100,nouns_adjs_verbs
426,-0.11126576405907329,0.6875,0.39,random_topics_best_of_100,translated_stop_word_removed_lemmas
427,-0.12319513457337283,0.73125,0.39,random_topics_best_of_100,stop_word_removed_lemmas
